Time Step,p-in,t-out,t-cs-avg,t-cs-max,t-max,t-pb-max,htc-cs-avg,t-endcap-max,t-inner-tube-max,flow-time,courant-max
3236,10187529.48859274,931.9330154648064,1247.487863952727,1349.787841796875,2007.49951171875,1402.80322265625,-21131.81490232448,1400.145263671875,975.3258056640624,1.782300000000001,55353.43247480423
3237,10187529.48859274,931.630453988848,1247.485055311931,1349.8251953125,2007.493408203125,1402.808715820312,-21130.61884366769,1400.145263671875,974.2110595703124,1.782900000000001,55353.43247480423
3238,10187529.48859274,931.7696059604916,1247.48227708534,1349.86083984375,2007.487426757812,1402.813598632812,-21131.29406099716,1400.14501953125,979.5610961914062,1.783500000000001,55353.52570485263
3239,10187529.48859274,932.019463545657,1247.479521409678,1349.89501953125,2007.481323242188,1402.817993164062,-21131.93120147395,1400.14453125,975.8381958007812,1.784100000000001,55353.53061170598
3240,10187529.48859274,931.5069666329445,1247.476725254014,1349.927612304688,2007.475219726562,1402.82177734375,-21130.31552936684,1400.143920898438,977.6024169921876,1.784700000000001,55353.61893521507
3241,10187529.48859274,931.9161257377572,1247.473969402496,1349.958862304688,2007.469116210938,1402.8251953125,-21131.11075757233,1400.14306640625,975.8011474609376,1.785300000000001,55353.6483764474
3242,10187529.48859274,931.640502451947,1247.471211015273,1349.98876953125,2007.462890625,1402.828247070312,-21131.3639363031,1400.141967773438,976.439208984375,1.785900000000001,55353.65819019847
3243,10187529.48859274,931.5395719634804,1247.468455846338,1350.017456054688,2007.456787109375,1402.830810546875,-21131.22293000191,1400.140625,976.9529418945312,1.786500000000001,55353.6483764474
3244,10187529.48859274,931.9062973269344,1247.46571150394,1350.045043945312,2007.45068359375,1402.833129882812,-21131.62115080044,1400.13916015625,983.7625122070312,1.787100000000001,55353.76614168993
3245,10187529.48859274,931.9677228144234,1247.462968714872,1350.071411132812,2007.444580078125,1402.836669921875,-21131.69452923596,1400.137451171875,986.3424682617188,1.787700000000001,55353.68272459139
3246,10187140.17142489,930.3598634056988,1247.461706998976,1350.06396484375,2007.443725585938,1402.837036132812,-21134.37279325678,1400.137329101562,986.688720703125,1.787775000000001,6748.248068737452
3247,10188406.83384054,930.3658716227249,1247.462924038087,1350.030639648438,2007.442993164062,1402.837524414062,-21128.48457016844,1400.137329101562,987.012939453125,1.787850000000001,8095.501614455518
3248,10189174.41603689,930.3709431603862,1247.465561783432,1349.933349609375,2007.442260742188,1402.837890625,-21113.41531196902,1400.13720703125,987.3161010742188,1.787925000000001,7085.703942195378
3249,10189821.43224552,930.3748620948724,1247.467216491656,1349.69580078125,2007.44189453125,1402.838134765625,-21103.12866733816,1400.137084960938,987.1979370117188,1.787962500000001,3433.695412068339
3250,10190472.19630772,930.3770603916228,1247.470369112274,1349.166259765625,2007.44140625,1402.83837890625,-21088.14114198689,1400.136962890625,986.8462524414062,1.788000000000001,3341.204874206548
3251,10190472.19630772,930.020790340934,1247.436779506605,1345.392944335938,2007.435302734375,1402.83544921875,-21167.84779180579,1400.134887695312,970.709228515625,1.788600000000001,53459.8273393265
3252,10190472.19630772,930.1418334920188,1247.422925215968,1343.748901367188,2007.429077148438,1402.828002929688,-21168.2412685306,1400.132690429688,966.2140502929688,1.789200000000001,53459.15959395131
3253,10190472.19630772,930.3232793933688,1247.413846734864,1342.6025390625,2007.422973632812,1402.817626953125,-21165.08023350208,1400.130249023438,963.129638671875,1.789800000000001,53459.72788683044
3254,10190472.19630772,930.4819398690717,1247.405949650643,1341.742797851562,2007.416748046875,1402.802368164062,-21164.24950075712,1400.12744140625,960.8648071289062,1.790400000000001,53460.52825312562
3255,10190472.19630772,930.5457358037664,1247.398727810874,1341.100830078125,2007.410522460938,1402.783813476562,-21164.03000107333,1400.12451171875,959.0516967773438,1.791000000000001,53461.27181015133
3256,10190472.19630772,930.8616751089982,1247.392015590055,1340.583374023438,2007.404418945312,1402.769775390625,-21163.97249113887,1400.12109375,957.6611328125,1.791600000000001,53461.87330134966
3257,10190472.19630772,931.4448401552686,1247.385710640326,1340.145874023438,2007.398193359375,1402.75146484375,-21164.05266980248,1400.117309570312,956.2218017578124,1.792200000000001,53462.36587115113
3258,10190472.19630772,932.1173661292588,1247.379730810557,1339.768676757812,2007.391967773438,1402.74169921875,-21164.0107660687,1400.113037109375,954.2474365234376,1.792800000000001,53462.82055902405
3259,10190472.19630772,932.1635764724748,1247.374043343929,1339.438110351562,2007.385620117188,1402.732299804688,-21164.64335969595,1400.108154296875,953.1470336914062,1.793400000000001,53463.12842499584
3260,10190472.19630772,932.3592338514312,1247.368566206869,1339.144409179688,2007.37939453125,1402.719604492188,-21164.03258179619,1400.102783203125,952.2191772460938,1.794000000000001,53463.5073418286
3261,10190472.19630772,932.1696088593172,1247.363293964218,1338.880615234375,2007.373168945312,1402.703857421875,-21163.81332472547,1400.0966796875,951.471435546875,1.794600000000001,53463.74416757661
3262,10190472.19630772,932.507378457635,1247.358204519201,1338.6416015625,2007.366943359375,1402.685424804688,-21164.17633275034,1400.089965820312,950.6364135742188,1.795200000000001,53463.94783939797
3263,10190472.19630772,931.7947556394428,1247.353258880046,1338.42333984375,2007.360595703125,1402.666381835938,-21164.02720827501,1400.082641601562,949.8082885742188,1.795800000000001,53464.13730295055
3264,10190472.19630772,932.2146393329112,1247.348442342228,1338.222778320312,2007.354370117188,1402.655517578125,-21163.55792618337,1400.07470703125,948.8782958984376,1.796400000000001,53464.31255793223
3265,10190472.19630772,931.9391694656056,1247.343758307832,1338.03759765625,2007.348022460938,1402.642456054688,-21163.93889718944,1400.066162109375,948.0455932617188,1.797000000000001,53464.47360406354
3266,10190472.19630772,931.6862511968556,1247.339173035778,1337.865600585938,2007.341796875,1402.627319335938,-21163.48858207186,1400.057006835938,947.6682739257812,1.797600000000001,53464.60623101782
3267,10190472.19630772,932.3705865209006,1247.334696055612,1337.705444335938,2007.33544921875,1402.6103515625,-21163.96066401521,1400.047485351562,946.584228515625,1.798200000000001,53464.68675484682
3268,10190472.19630772,932.1292229029536,1247.330311351081,1337.5556640625,2007.3291015625,1402.593017578125,-21164.2358571069,1400.037475585938,945.9113159179688,1.798800000000001,53464.76727891835
3269,10190472.19630772,932.250650284852,1247.325987675817,1337.415161132812,2007.32275390625,1402.577514648438,-21163.48863872491,1400.026977539062,944.675537109375,1.799400000000001,53464.92359104377
3270,10190472.19630772,931.609471225522,1247.321749556348,1337.283081054688,2007.316528320312,1402.576293945312,-21163.46465519535,1400.016235351562,943.9920654296876,1.800000000000001,53465.03727316362
3271,10190472.19630772,931.8325200250504,1247.31757503419,1337.158447265625,2007.310180664062,1402.580444335938,-21163.41893961742,1400.005126953125,943.6441650390624,1.800600000000001,53465.0988511804
3272,10190472.19630772,932.3060868832332,1247.31348494937,1337.040893554688,2007.3037109375,1402.58447265625,-21164.19981900996,1399.993774414062,944.2291259765624,1.801200000000001,53465.1130615121
3273,10190472.19630772,931.5659213592274,1247.309423262448,1336.929565429688,2007.29736328125,1402.588256835938,-21163.16101586565,1399.982177734375,942.8721923828124,1.801800000000001,53465.22674443769
3274,10190472.19630772,931.8920705334408,1247.305425915399,1336.823852539062,2007.291015625,1402.591918945312,-21163.16894742321,1399.970336914062,944.8927001953124,1.802400000000001,53465.28832289091
3275,10190472.19630772,931.5532485668804,1247.301487492111,1336.723510742188,2007.28466796875,1402.595581054688,-21163.65621779009,1399.95849609375,943.9649047851562,1.803000000000001,53465.30727013583
3276,10190472.19630772,932.0317898137872,1247.297586749318,1336.628051757812,2007.278198242188,1402.598999023438,-21163.26373598929,1399.946533203125,945.8414916992188,1.803600000000001,53465.38305924975
3277,10190472.19630772,931.7476372653784,1247.293732864271,1336.537109375,2007.271850585938,1402.602294921875,-21163.2568071045,1399.934448242188,945.13916015625,1.804200000000001,53465.41148022288
3278,10190472.19630772,931.4261113943948,1247.289919094178,1336.4501953125,2007.265380859375,1402.60546875,-21163.05949862036,1399.92236328125,943.853515625,1.804800000000001,53465.44463806304
3279,10190472.19630772,931.9093297171206,1247.28613540258,1336.3671875,2007.259033203125,1402.608642578125,-21162.55611295752,1399.910278320312,945.4351196289062,1.805400000000001,53465.51095386676
3280,10190472.19630772,931.7853908972678,1247.282405334644,1336.287841796875,2007.252563476562,1402.611572265625,-21163.13304366058,1399.898071289062,946.5093994140624,1.806000000000001,53465.54411183031
3281,10190472.19630772,932.1000181084014,1247.278701490112,1336.211791992188,2007.24609375,1402.614379882812,-21163.13403277326,1399.885986328125,947.26220703125,1.806600000000001,53465.5488486856
3282,10190472.19630772,931.6928962893008,1247.275033834684,1336.138916015625,2007.239624023438,1402.6171875,-21162.93260754977,1399.8740234375,948.0278930664062,1.807200000000001,53465.57726983498
3283,10190472.19630772,931.7712329602928,1247.271389067726,1336.068969726562,2007.233154296875,1402.619750976562,-21162.78097693576,1399.862060546875,947.3745727539062,1.807800000000001,53465.62937535399
3284,10190472.19630772,931.8403832711556,1247.267782657474,1336.001831054688,2007.226684570312,1402.622314453125,-21163.02781619099,1399.85009765625,948.0780639648438,1.808400000000001,53465.6341122244
3285,10190472.19630772,931.7441908577008,1247.26420420702,1335.937133789062,2007.22021484375,1402.624633789062,-21163.48354917545,1399.83837890625,947.840087890625,1.809000000000001,53465.65305971442
3286,10190472.19630772,931.7383936404616,1247.260638069237,1335.874877929688,2007.213745117188,1402.627197265625,-21162.76171236549,1399.82666015625,949.613525390625,1.809600000000001,53465.70990226496
3287,10190472.19630772,932.2092364912692,1247.257106825799,1335.81494140625,2007.207275390625,1402.630126953125,-21162.77730474758,1399.815063476562,947.4686889648438,1.810200000000001,53465.70990226496
3288,10190472.19630772,931.4068146397768,1247.25358951114,1335.757080078125,2007.200805664062,1402.632934570312,-21162.39728375901,1399.803466796875,947.0835571289062,1.810800000000001,53465.74779736583
3289,10190472.19630772,932.1047129925232,1247.250107062621,1335.701293945312,2007.194213867188,1402.635620117188,-21162.84056211435,1399.792114257812,949.7156372070312,1.811400000000001,53465.73358669672
3290,10190472.19630772,931.6409320532562,1247.246637297304,1335.6474609375,2007.187744140625,1402.63818359375,-21162.65539888851,1399.780883789062,948.9423217773438,1.812000000000001,53465.75727114944
3291,10190472.19630772,931.7027859135468,1247.243195188495,1335.595336914062,2007.18115234375,1402.640625,-21162.95735690927,1399.769775390625,948.38818359375,1.812600000000001,53465.75727114943
3292,10190472.19630772,931.8043438632632,1247.239768369542,1335.545043945312,2007.174560546875,1402.642944335938,-21162.91316018435,1399.7587890625,947.2469482421876,1.813200000000001,53465.76674493641
3293,10190472.19630772,931.8121265012832,1247.236366960522,1335.496337890625,2007.168090820312,1402.645141601562,-21163.27954656032,1399.747924804688,948.8728637695312,1.813800000000001,53465.79042941851
3294,10190472.19630772,931.7947142571296,1247.232977113082,1335.449096679688,2007.161499023438,1402.647338867188,-21162.95484771637,1399.737182617188,949.0986938476562,1.814400000000001,53465.81411392159
3295,10190472.19630772,931.683650209864,1247.229595555749,1335.4033203125,2007.155029296875,1402.649291992188,-21162.36014818792,1399.7265625,949.0601196289062,1.815000000000001,53465.83306153918
3296,10190472.19630772,931.821089317166,1247.226247826696,1335.359008789062,2007.1484375,1402.651245117188,-21162.9181449951,1399.716064453125,950.0862426757812,1.815600000000001,53465.82358772871
3297,10190472.19630772,931.8868595890286,1247.222900892103,1335.31591796875,2007.141845703125,1402.652954101562,-21162.65504997656,1399.705810546875,946.5108032226562,1.816200000000001,53465.842535353
3298,10190472.19630772,931.5376870358376,1247.219567458104,1335.274047851562,2007.13525390625,1402.654663085938,-21162.13743137023,1399.695556640625,949.4083862304688,1.816800000000001,53465.86148299072
3299,10190472.19630772,932.2134676524838,1247.216258657137,1335.233520507812,2007.128662109375,1402.65625,-21162.64112071595,1399.685546875,947.0000610351562,1.817400000000001,53465.85674608003
3300,10190472.19630772,931.6016503616132,1247.212960631724,1335.193969726562,2007.1220703125,1402.658447265625,-21162.43510895453,1399.675537109375,946.8910522460938,1.818000000000001,53465.85674608003
3301,10190184.09331915,930.5625183271428,1247.212387107258,1335.189819335938,2007.121215820312,1402.658813476562,-21163.02066189049,1399.675048828125,946.4540405273438,1.818075000000001,6668.996653548311
3302,10191309.14267576,930.5634154747524,1247.214978753809,1335.12451171875,2007.120483398438,1402.659057617188,-21152.04543767861,1399.674438476562,946.225341796875,1.818150000000001,6856.805751365927
3303,10191301.43171539,930.5576350281278,1247.222128598614,1334.9306640625,2007.11962890625,1402.659301757812,-21122.35405656316,1399.673828125,945.7935791015624,1.818225000000001,6863.957584000122
3304,10190902.62562159,930.549251878731,1247.230472888038,1334.664794921875,2007.119262695312,1402.659423828125,-21080.5326678574,1399.67333984375,945.5642700195312,1.818262500000001,3425.816557619953
3305,10190474.13794496,930.5392218505956,1247.237930321022,1334.5390625,2007.118774414062,1402.659545898438,-21051.14670076908,1399.672973632812,945.5748291015624,1.818300000000001,3432.658967982622
3306,10190474.13794496,930.3620009143858,1247.171465778639,1335.375,2007.112182617188,1402.662109375,-21253.03720555402,1399.66259765625,942.4736328125,1.818900000000001,54921.62386445679
3307,10190474.13794496,930.686111811798,1247.138334282362,1335.5556640625,2007.105590820312,1402.665405273438,-21271.73622144888,1399.652709960938,940.3842163085938,1.819500000000001,54922.3780505771
3308,10190474.13794496,930.8631978913016,1247.115808176341,1335.5107421875,2007.098876953125,1402.669555664062,-21272.21174439347,1399.64306640625,938.94677734375,1.820100000000001,54922.18828566762
3309,10190474.13794496,930.926244373941,1247.097413931217,1335.520385742188,2007.09228515625,1402.675048828125,-21272.19246541525,1399.633544921875,938.0339965820312,1.820700000000001,54922.15422543807
3310,10190474.13794496,930.9489637532394,1247.081368063744,1335.601440429688,2007.085693359375,1402.681396484375,-21271.93656495904,1399.624389648438,937.3550415039062,1.821300000000001,54922.25154049175
3311,10190474.13794496,931.2404917989332,1247.066910720816,1335.626098632812,2007.078979492188,1402.688110351562,-21272.15124854591,1399.615478515625,936.8489379882812,1.821900000000001,54922.36345322982
3312,10190474.13794496,931.7862907545918,1247.053620393019,1335.61865234375,2007.072265625,1402.69482421875,-21272.28055786522,1399.60693359375,936.322265625,1.822500000000001,54922.47050062343
3313,10190474.13794496,932.05216174397,1247.041225004921,1335.59228515625,2007.065673828125,1402.701293945312,-21272.2606585896,1399.598754882812,936.2736206054688,1.823100000000001,54922.67486498816
3314,10190474.13794496,932.4608571199788,1247.029553891896,1335.554077148438,2007.058959960938,1402.707763671875,-21271.31272643724,1399.590942382812,936.785400390625,1.823700000000001,54922.88409674671
3315,10190474.13794496,932.5071490369048,1247.018506031118,1335.508544921875,2007.05224609375,1402.713989257812,-21271.98253655703,1399.583618164062,937.50439453125,1.824300000000001,54923.00574385082
3316,10190474.13794496,932.374949805304,1247.007963046342,1335.458374023438,2007.045532226562,1402.719848632812,-21271.57682095745,1399.576904296875,938.2130126953124,1.824900000000001,54923.16631885336
3317,10190474.13794496,931.6196217564078,1246.997862868859,1335.405151367188,2007.038818359375,1402.7255859375,-21271.08667756348,1399.570556640625,938.8820190429688,1.825500000000001,54923.40475013472
3318,10190474.13794496,932.0057861496188,1246.988158994471,1335.350463867188,2007.032104492188,1402.731689453125,-21271.16432243628,1399.564697265625,939.3622436523438,1.826100000000001,54923.52153355844
3319,10190474.13794496,931.9328081510896,1246.978792963415,1335.298950195312,2007.025390625,1402.737426757812,-21271.02518641685,1399.559448242188,939.711669921875,1.826700000000001,54923.701575643
3320,10190474.13794496,932.1332725994506,1246.969725329387,1335.255249023438,2007.018676757812,1402.742919921875,-21270.58803063476,1399.554565429688,940.0685424804688,1.827300000000001,54923.89135100995
3321,10190474.13794496,931.8192641875332,1246.960943016652,1335.210571289062,2007.011840820312,1402.747924804688,-21270.42155543795,1399.550170898438,940.2669677734376,1.827900000000001,54924.008136503
3322,10190474.13794496,931.8780767909212,1246.952416745768,1335.16552734375,2007.005126953125,1402.752563476562,-21270.70563286874,1399.546264648438,940.6813354492188,1.828500000000001,54924.12978858636
3323,10190474.13794496,932.0173307578324,1246.944114879066,1335.120361328125,2006.998291015625,1402.7568359375,-21270.72462261805,1399.542724609375,940.9028930664062,1.829100000000001,54924.26603955952
3324,10190474.13794496,931.7661296842972,1246.936014888598,1335.075317382812,2006.991577148438,1402.7607421875,-21270.63759474847,1399.53955078125,940.8389892578124,1.829700000000001,54924.43148807859
3325,10190474.13794496,932.1099705373372,1246.928101539813,1335.030883789062,2006.984741210938,1402.764404296875,-21270.48206771749,1399.536743164062,940.925537109375,1.830300000000001,54924.60180377174
3326,10190474.13794496,931.4271851915224,1246.920355267577,1334.98681640625,2006.97802734375,1402.767700195312,-21269.42103057946,1399.5341796875,940.97607421875,1.830900000000001,54924.79158535979
3327,10190474.13794496,931.644354313616,1246.912794983388,1334.943603515625,2006.97119140625,1402.770629882812,-21269.99637956245,1399.531982421875,941.2315063476562,1.831500000000001,54924.82564886056
3328,10190474.13794496,931.525821527982,1246.905375749626,1334.901123046875,2006.96435546875,1402.7734375,-21269.949691342,1399.529907226562,941.4879150390624,1.832100000000001,54924.97650201476
3329,10190474.13794496,931.5812865114968,1246.898094017114,1334.859375,2006.95751953125,1402.77587890625,-21269.60308450685,1399.528076171875,941.7647094726562,1.832700000000001,54925.08842585819
3330,10190474.13794496,932.3532434678082,1246.890943140106,1334.818603515625,2006.95068359375,1402.778076171875,-21269.69995475195,1399.526489257812,942.0369873046876,1.833300000000001,54925.17601874949
3331,10190474.13794496,931.9375055176532,1246.883912818137,1334.778686523438,2006.94384765625,1402.780151367188,-21269.28788582731,1399.525146484375,942.0936889648438,1.833900000000001,54925.27821080913
3332,10190474.13794496,931.94896235008,1246.876996331572,1334.739501953125,2006.93701171875,1402.781982421875,-21269.27270105311,1399.523803710938,942.143310546875,1.834500000000001,54925.39500220005
3333,10190474.13794496,931.8597079829872,1246.87020594126,1334.701416015625,2006.93017578125,1402.783569335938,-21269.80210523914,1399.522583007812,942.3455810546876,1.835100000000001,54925.39986851878
3334,10190474.13794496,931.7974533441508,1246.863498902876,1334.664184570312,2006.923217773438,1402.785034179688,-21269.11400619234,1399.521606445312,942.7868041992188,1.835700000000001,54925.52152676737
3335,10190474.13794496,931.6465546906202,1246.856891523666,1334.627685546875,2006.916381835938,1402.786743164062,-21268.75639505376,1399.520629882812,942.9658813476562,1.836300000000001,54925.61398739675
3336,10190474.13794496,931.8030318286746,1246.850379099569,1334.592163085938,2006.909423828125,1402.788330078125,-21268.789338212,1399.519775390625,943.14501953125,1.836900000000001,54925.68698285035
3337,10190474.13794496,931.787025346146,1246.843951724116,1334.557373046875,2006.902587890625,1402.789794921875,-21268.86978436234,1399.518920898438,943.5962524414062,1.837500000000001,54925.69184922083
3338,10190474.13794496,931.7056725171173,1246.837601707403,1334.5234375,2006.895629882812,1402.791015625,-21268.09009592926,1399.518188476562,943.7914428710938,1.838100000000001,54925.84757353124
3339,10190474.13794496,931.7962663718512,1246.831344033459,1334.490356445312,2006.888793945312,1402.792236328125,-21268.68220429348,1399.517456054688,943.9755249023438,1.838700000000001,54925.85243993018
3340,10190474.13794496,931.8710533099631,1246.825162660799,1334.4580078125,2006.8818359375,1402.793334960938,-21269.11782805152,1399.516723632812,944.189208984375,1.839300000000001,54925.85730632997
3341,10190474.13794496,931.7823486498278,1246.819035723364,1334.426391601562,2006.874877929688,1402.794311523438,-21268.27009585057,1399.51611328125,944.48876953125,1.839900000000001,54925.9838330272
3342,10190474.13794496,931.847691147374,1246.812990303418,1334.3955078125,2006.867919921875,1402.795166015625,-21268.47508289063,1399.515380859375,944.4588012695312,1.840500000000001,54925.98869945027
3343,10190474.13794496,931.5546574724128,1246.807011674003,1334.365356445312,2006.860961914062,1402.7958984375,-21268.61191562172,1399.514770507812,944.7238159179688,1.841100000000001,54926.02276443593
3344,10190474.13794496,931.3281650878832,1246.801085345082,1334.335815429688,2006.85400390625,1402.796630859375,-21268.04414974977,1399.51416015625,944.9017333984376,1.841700000000001,54926.03736372844
3345,10190474.13794496,932.2205383265864,1246.795211095937,1334.306884765625,2006.847045898438,1402.797241210938,-21267.92268857867,1399.513549804688,945.00048828125,1.842300000000001,54926.11036030737
3346,10190474.13794496,931.3441853442804,1246.789409799132,1334.278686523438,2006.840087890625,1402.797729492188,-21268.19507677885,1399.512939453125,945.1702270507812,1.842900000000001,54926.07629521307
3347,10190474.13794496,931.7526808699243,1246.783662931441,1334.251098632812,2006.833129882812,1402.798217773438,-21268.36612532663,1399.512329101562,945.2348022460938,1.843500000000001,54926.12495964646
3348,10190474.13794496,931.6517304664374,1246.777960460551,1334.22412109375,2006.826049804688,1402.798706054688,-21267.80622207699,1399.51171875,945.3096313476562,1.844100000000001,54926.15415834788
3349,10190474.13794496,931.6973319922412,1246.772293759689,1334.197631835938,2006.819091796875,1402.798950195312,-21266.8027673439,1399.510986328125,945.6165161132812,1.844700000000001,54926.23202170345
3350,10190474.13794496,931.7155310395148,1246.766707511135,1334.171752929688,2006.81201171875,1402.79931640625,-21267.89661712445,1399.510375976562,945.740234375,1.845300000000001,54926.16875771023
3351,10190474.13794496,931.4372228388174,1246.761155261214,1334.146484375,2006.805053710938,1402.799560546875,-21267.8282466192,1399.509765625,945.5848999023438,1.845900000000001,54926.17849062278
3352,10190474.13794496,932.0223536876532,1246.755653152189,1334.121704101562,2006.797973632812,1402.799682617188,-21268.00948931879,1399.509033203125,945.5059814453124,1.846500000000001,54926.19308999807
3353,10190474.13794496,931.7458417881757,1246.750183960586,1334.097290039062,2006.791015625,1402.7998046875,-21267.73485801536,1399.508422851562,945.6552734375,1.847100000000001,54926.18822353878
3354,10190474.13794496,932.1107511350256,1246.744754755639,1334.073486328125,2006.783935546875,1402.799926757812,-21267.49341149814,1399.507690429688,945.7594604492188,1.847700000000001,54926.18335708034
3355,10190474.13794496,931.417986288156,1246.739369879617,1334.050048828125,2006.77685546875,1402.799926757812,-21267.08200288374,1399.506958007812,945.9176635742188,1.848300000000001,54926.19795645821
3356,10189435.00481746,930.6579872528444,1246.738883245897,1334.060791015625,2006.776000976562,1402.799926757812,-21266.66273920971,1399.506958007812,945.9196166992188,1.848375000000001,6810.869442478793
3357,10190454.41119132,930.659580574555,1246.742556330857,1333.983154296875,2006.775146484375,1402.799926757812,-21250.26630513536,1399.5068359375,945.9261474609376,1.848450000000001,6788.126855234542
3358,10191063.69432009,930.661223694869,1246.752355746363,1333.684448242188,2006.774291992188,1402.799926757812,-21210.04069971399,1399.5068359375,945.9358520507812,1.848525000000001,6818.321521095722
3359,10191499.15693861,930.6633690654,1246.763278495671,1333.314697265625,2006.773803710938,1402.799926757812,-21154.76590191371,1399.5068359375,945.9447631835938,1.848562500000001,3436.651105768127
3360,10192031.85465225,930.6658975332194,1246.772670323625,1333.21240234375,2006.773315429688,1402.799926757812,-21116.48047437099,1399.5068359375,945.9509887695312,1.848600000000001,3484.81380716524
3361,10192031.85465225,930.2847221990968,1246.774900807538,1334.538696289062,2006.766235351562,1402.796997070312,-21190.69444658129,1399.505981445312,943.0111083984376,1.849200000000001,55779.51854497598
3362,10192031.85465225,930.4119295919924,1246.780063174054,1335.2587890625,2006.759155273438,1402.789916992188,-21199.4317106939,1399.505249023438,940.2620239257812,1.849800000000001,55781.47163393495
3363,10192031.85465225,930.5054089091605,1246.784704802042,1336.3212890625,2006.752075195312,1402.779296875,-21200.00324807551,1399.50439453125,938.3297119140624,1.850400000000001,55781.17000873538
3364,10192031.85465225,930.5242537764144,1246.787938899307,1337.109619140625,2006.744995117188,1402.76708984375,-21200.70885021054,1399.503540039062,937.0087280273438,1.851000000000001,55780.43821033355
3365,10192031.85465225,930.5351801762666,1246.790188313064,1337.698364257812,2006.737915039062,1402.754028320312,-21201.29743149896,1399.502563476562,936.0108642578124,1.851600000000001,55779.74104187837
3366,10192031.85465225,930.8612781742804,1246.7917306993,1338.206909179688,2006.730834960938,1402.740478515625,-21201.67274699844,1399.501342773438,935.4593505859376,1.852200000000001,55779.1477207498
3367,10192031.85465225,931.044207099633,1246.792731313901,1338.614501953125,2006.7236328125,1402.72705078125,-21201.78924613685,1399.499877929688,934.9692993164062,1.852800000000001,55778.67307293479
3368,10192031.85465225,931.6549018255856,1246.793304219894,1338.94970703125,2006.716552734375,1402.714721679688,-21202.430354782,1399.498168945312,934.729736328125,1.853400000000001,55778.26765098957
3369,10192031.85465225,932.0001337516528,1246.793518886438,1339.23095703125,2006.70947265625,1402.703735351562,-21202.49931464826,1399.495971679688,935.4799194335938,1.854000000000001,55777.91167560423
3370,10192031.85465225,931.546690695135,1246.793431593763,1339.470825195312,2006.702270507812,1402.693725585938,-21202.39036037993,1399.493530273438,936.3533325195312,1.854600000000001,55777.659529122
3371,10192031.85465225,931.4549249411224,1246.793102250464,1339.678100585938,2006.695190429688,1402.685302734375,-21202.70233715386,1399.490478515625,937.5432739257812,1.855200000000001,55777.38266502228
3372,10192031.85465225,931.6496661905392,1246.792553793713,1339.859130859375,2006.68798828125,1402.677856445312,-21203.24100189482,1399.487060546875,938.2923583984376,1.855800000000001,55777.14535512443
3373,10192031.85465225,931.4612150436432,1246.791808864811,1340.020629882812,2006.680786132812,1402.671508789062,-21203.28605575996,1399.483154296875,938.8739013671876,1.856400000000001,55776.95748622071
3374,10192031.85465225,931.8152595725732,1246.790893059113,1340.180297851562,2006.673583984375,1402.66552734375,-21203.39262686457,1399.478637695312,939.4017333984376,1.857000000000001,55776.82400118977
3375,10192031.85465225,931.1672137076204,1246.789831511121,1340.322875976562,2006.66650390625,1402.66064453125,-21203.45284499907,1399.473754882812,939.9530029296876,1.857600000000001,55776.62624676277
3376,10192031.85465225,930.8473056203052,1246.788630316517,1340.451049804688,2006.659301757812,1402.656005859375,-21203.24200006881,1399.468505859375,940.517333984375,1.858200000000001,55776.53725772811
3377,10192031.85465225,931.686951978466,1246.78731120811,1340.566772460938,2006.652099609375,1402.651611328125,-21203.40948779168,1399.462768554688,940.7306518554688,1.858800000000001,55776.39883090526
3378,10192031.85465225,931.118343776182,1246.785880436739,1340.671752929688,2006.644897460938,1402.647216796875,-21203.17075608473,1399.456665039062,941.2963256835938,1.859400000000001,55776.29501123903
3379,10192031.85465225,931.00035239289,1246.784359461649,1340.767333984375,2006.637817382812,1402.643432617188,-21203.44760310921,1399.450317382812,941.8155517578124,1.860000000000001,55776.14175434288
3380,10192031.85465225,931.4781827516964,1246.782748979893,1340.854736328125,2006.630615234375,1402.639892578125,-21203.76534775633,1399.443603515625,942.1731567382812,1.860600000000001,55776.06265433891
3381,10192031.85465225,931.2773759485412,1246.781032789902,1340.934814453125,2006.623413085938,1402.636474609375,-21202.76387220146,1399.4365234375,942.618896484375,1.861200000000001,55776.02310442104
3382,10192031.85465225,931.214392879542,1246.779274419753,1341.008544921875,2006.616088867188,1402.633056640625,-21203.74804173037,1399.429321289062,943.1700439453124,1.861800000000001,55775.86490531051
3383,10192031.85465225,931.4038307410212,1246.777438507302,1341.076538085938,2006.60888671875,1402.629760742188,-21203.8385345582,1399.421997070312,943.2939453125,1.862400000000001,55775.79569348184
3384,10192031.85465225,931.3898374892676,1246.775532927221,1341.139404296875,2006.601684570312,1402.63427734375,-21203.63716761462,1399.414428710938,943.9352416992188,1.863000000000001,55775.74625656652
3385,10192031.85465225,931.178417954714,1246.773573688509,1341.197631835938,2006.594482421875,1402.641357421875,-21203.76041323387,1399.40673828125,944.3372192382812,1.863600000000001,55775.61277733292
3386,10192031.85465225,931.4327359328624,1246.771556256272,1341.251708984375,2006.587280273438,1402.648193359375,-21203.83906078874,1399.39892578125,944.8140869140624,1.864200000000001,55775.54850978163
3387,10192031.85465225,930.948181819688,1246.769491876812,1341.302124023438,2006.579956054688,1402.65478515625,-21203.87149459682,1399.390991210938,945.1513061523438,1.864800000000001,55775.4792987382
