Strain,Stress
0.1376,416.646282
0.1378,416.2852304
0.1378,415.9328861
0.138,415.5718345
0.138,415.3956624
0.1382,414.6822665
0.1382,414.3299222
0.1384,413.9688706
0.1384,413.4403542
0.1386,412.9031304
0.1388,412.3659067
0.1388,411.8373903
0.1388,411.8373903
0.139,410.9478223
0.1392,410.5867706
0.1392,410.0582543
0.1394,409.3448584
0.1394,408.9925141
0.1396,408.4552903
0.1398,407.9180666
0.1398,407.3895502
0.1398,407.2133781
0.14,406.6761543
0.1402,406.3151027
0.1402,405.434242
0.1404,405.2493625
0.1404,404.8970183
0.1406,404.3597945
0.1406,403.8312781
0.1408,403.1178822
0.1408,402.5893658
0.141,402.0521421
0.141,401.6997978
0.1412,400.9864019
0.1412,400.4578855
0.1414,400.0968339
0.1414,399.7444897
0.1416,399.383438
0.1416,398.6787495
0.1418,397.9653536
0.142,397.4281299
0.142,397.0757856
0.142,396.7234413
0.1422,396.0100455
0.1422,395.4815291
0.1424,394.9443053
0.1424,394.591961
0.1426,393.8785652
0.1428,393.3413414
0.1428,392.812825
0.143,392.2756013
0.143,392.0994291
0.1432,391.2098611
0.1432,390.5051726
0.1434,390.144121
0.1434,389.4394324
0.1436,389.2545529
0.1436,388.7260365
0.1438,387.8364685
0.1438,387.3079521
0.144,386.5945562
0.144,386.4183841
0.1442,385.7049882
0.1442,385.0002997
0.1444,384.4630759
0.1446,383.5735079
0.1446,383.2211637
0.1446,382.6926473
0.1448,382.1554235
0.145,381.2658555
0.145,380.561167
0.145,380.2088227
0.1452,379.1430826
0.1454,378.4296867
0.1454,377.9011703
0.1456,377.3639465
0.1456,377.5401186
0.1458,376.1220342
0.1458,375.4173457
0.146,374.7039498
0.1462,373.9905539
0.1462,372.9335211
0.1464,372.3962974
0.1464,371.6916089
0.1466,371.1543851
0.1466,370.6258687
0.1468,369.5601286
0.1468,369.0316122
0.147,368.4943884
0.1472,367.4286483
0.1472,367.2524761
0.1474,366.3629081
0.1474,365.4820475
0.1476,364.7686516
0.1476,363.8877909
0.1478,363.174395
0.148,361.9324827
0.148,360.5231057
0.1482,359.4573655
0.1482,359.8097098
0.1484,358.5677975
0.1484,357.6869369
0.1486,356.6211967
0.1486,355.5641639
0.1486,355.2118197
0.1488,353.7937352
0.149,352.551823
0.149,349.5568967
